created_at,_id,like_counts,ip_location,content,comment_user,crawl_time,reply_comment
2023-03-01 01:11:58,4874288152970608,0,来自广东,不错哦,"{'_id': '1928661725', 'avatar_hd': 'https://tva3.sinaimg.cn/crop.0.0.180.180.1024/72f50addjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1702460336&ssig=uMS9e0xA%2Fm', 'nick_name': '陈学言天天混碗饭吃', 'verified': False, 'description': '烦躁啊', 'followers_count': 205, 'friends_count': 809, 'statuses_count': 102, 'gender': 'm', 'location': '广东 广州', 'mbrank': 0, 'mbtype': 0}",1702449531,"{'_id': 4826258431541402, 'text': '坤哥在微博13年，感谢同行！[鲜花][心]', 'user': {'_id': '5647517571', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/006acpj5ly8gz2ci5zxiuj30e80e8dg0.jpg?KID=imgbed,tva&Expires=1702460336&ssig=d2FbDEwmlS', 'nick_name': '隐藏的珍宝CK', 'verified': True, 'description': '我为陈坤来微博。', 'followers_count': 186, 'friends_count': 229, 'statuses_count': 1651, 'gender': 'f', 'location': '广东', 'mbrank': 6, 'mbtype': 12, 'credit_score': 80, 'created_at': '2015-07-06 15:02:17', 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}}"
2022-10-21 19:48:43,4827096381919268,0,来自山西,[doge],"{'_id': '6516864032', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/0077262cly8h81zsov6xdj30u00u0415.jpg?KID=imgbed,tva&Expires=1702460336&ssig=3B3evTfXy4', 'nick_name': '清玄1', 'verified': False, 'description': '看我渣不渣你', 'followers_count': 55, 'friends_count': 1608, 'statuses_count': 0, 'gender': 'f', 'location': '山西 运城', 'mbrank': 2, 'mbtype': 2}",1702449531,"{'_id': 4826258431541402, 'text': '坤哥在微博13年，感谢同行！[鲜花][心]', 'user': {'_id': '5647517571', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/006acpj5ly8gz2ci5zxiuj30e80e8dg0.jpg?KID=imgbed,tva&Expires=1702460336&ssig=d2FbDEwmlS', 'nick_name': '隐藏的珍宝CK', 'verified': True, 'description': '我为陈坤来微博。', 'followers_count': 186, 'friends_count': 229, 'statuses_count': 1651, 'gender': 'f', 'location': '广东', 'mbrank': 6, 'mbtype': 12, 'credit_score': 80, 'created_at': '2015-07-06 15:02:17', 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}}"
2022-10-21 19:51:38,4827097115924306,0,来自山西,[心]和坤老师结婚也是我曾经的梦想而已,"{'_id': '6516864032', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/0077262cly8h81zsov6xdj30u00u0415.jpg?KID=imgbed,tva&Expires=1702460337&ssig=bfZhsmgrVu', 'nick_name': '清玄1', 'verified': False, 'description': '看我渣不渣你', 'followers_count': 55, 'friends_count': 1608, 'statuses_count': 0, 'gender': 'f', 'location': '山西 运城', 'mbrank': 2, 'mbtype': 2}",1702449533,"{'_id': 4826264499918478, 'text': '五周年一起同行[打call]', 'user': {'_id': '5837542631', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.1073.1073.1024/006n3Jvply8h2i980d16qj30tt0tu0wg.jpg?KID=imgbed,tva&Expires=1702460337&ssig=9sz%2FLkzbzd', 'nick_name': '就是一个小小小破号', 'verified': False, 'description': '陌上花开，可缓缓归矣', 'followers_count': 66, 'friends_count': 1120, 'statuses_count': 39439, 'gender': 'f', 'location': '福建 泉州', 'mbrank': 6, 'mbtype': 12, 'credit_score': 80, 'created_at': '2016-01-24 16:25:01'}}"
2022-10-21 19:51:03,4827096969382199,0,来自山西,原来坤老师有这么多可爱的粉丝啊，那我就放心了，我以为老师没有粉丝爱了呢[泪][泪][泪][泪],"{'_id': '6516864032', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/0077262cly8h81zsov6xdj30u00u0415.jpg?KID=imgbed,tva&Expires=1702460339&ssig=n5Tms7MqbU', 'nick_name': '清玄1', 'verified': False, 'description': '看我渣不渣你', 'followers_count': 55, 'friends_count': 1608, 'statuses_count': 0, 'gender': 'f', 'location': '山西 运城', 'mbrank': 2, 'mbtype': 2}",1702449534,"{'_id': 4826278811142963, 'text': '和我们坤哥一同前行[打call]', 'user': {'_id': '7707441799', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.690.690.1024/008pBDHply8h83fyzftyfj30j60j6my7.jpg?KID=imgbed,tva&Expires=1702460339&ssig=qILCK28zgK', 'nick_name': '拥有自己的小宇宙吧', 'verified': False, 'description': '做个小富婆', 'followers_count': 12, 'friends_count': 370, 'statuses_count': 16105, 'gender': 'f', 'location': '辽宁', 'mbrank': 6, 'mbtype': 12, 'credit_score': 80, 'created_at': '2021-10-01 05:24:31'}}"
2022-10-20 12:49:29,4826628494721032,1,来自广东,盼你天天发微博,"{'_id': '5647517571', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/006acpj5ly8gz2ci5zxiuj30e80e8dg0.jpg?KID=imgbed,tva&Expires=1702460340&ssig=bsITVz5Fxo', 'nick_name': '隐藏的珍宝CK', 'verified': True, 'description': '我为陈坤来微博。', 'followers_count': 186, 'friends_count': 229, 'statuses_count': 1651, 'gender': 'f', 'location': '广东', 'mbrank': 6, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}",1702449536,
2022-10-19 15:54:27,4826312651309987,2,来自德国,共享[鼓掌][太开心][鼓掌]五周年快乐！,"{'_id': '2717869081', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.160.160.1024/a1ff6419ly8hat81mg29lj204g04g745.jpg?KID=imgbed,tva&Expires=1702460340&ssig=eBXio7PtVF', 'nick_name': 'YuFeeC', 'verified': False, 'description': '心怀感恩，懂得珍惜', 'followers_count': 134, 'friends_count': 145, 'statuses_count': 1431, 'gender': 'f', 'location': '海外 德国', 'mbrank': 4, 'mbtype': 11}",1702449536,
2022-10-19 13:42:10,4826279360860971,1,来自福建,五周年快乐呀[心],"{'_id': '5634575897', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.807.807.1024/0069k6Aply8h5caxbtd2tj30mf0mfdh6.jpg?KID=imgbed,tva&Expires=1702460340&ssig=d%2B7QkeCzyw', 'nick_name': '-七尔啊', 'verified': False, 'description': '', 'followers_count': 13, 'friends_count': 470, 'statuses_count': 477, 'gender': 'm', 'location': '福建', 'mbrank': 2, 'mbtype': 2}",1702449536,
2022-10-19 13:41:00,4826279067000290,1,来自广西,五周年快乐哇[打call]陪坤哥度过五周年生日快乐,"{'_id': '6576797461', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/007b5zsply8hcyecpwvjgj30u00u0ahx.jpg?KID=imgbed,tva&Expires=1702460340&ssig=mHnkQ2ax40', 'nick_name': '呼呼-的风声', 'verified': False, 'description': '侯明昊新粉，无聊更新一些自己喜欢的图片', 'followers_count': 253, 'friends_count': 2775, 'statuses_count': 20388, 'gender': 'm', 'location': '其他', 'mbrank': 4, 'mbtype': 11}",1702449536,
2022-10-19 13:39:56,4826278799345483,1,来自贵州,五周年快乐呀 http://t.cn/A6oi6XF1,"{'_id': '6466266336', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.918.918.1024/0073BNgkly8gxov1s7fx3j30pi0piq3m.jpg?KID=imgbed,tva&Expires=1702460340&ssig=HgTsOz1Uig', 'nick_name': '孙小刀0914', 'verified': False, 'description': '逆水行舟，不进则退……', 'followers_count': 69, 'friends_count': 2075, 'statuses_count': 24528, 'gender': 'f', 'location': '云南 西双版纳', 'mbrank': 6, 'mbtype': 2}",1702449536,
2022-10-19 12:50:59,4826266479889867,2,来自天津,[送花花]愿山下办得越来越棒[春游家族],"{'_id': '1644622343', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1056.1056.1024/6206f207ly8hfpvdstkk5j20tc0tcjul.jpg?KID=imgbed,tva&Expires=1702460340&ssig=TzZrRM%2BI88', 'nick_name': '尘世梦有点蓝', 'verified': True, 'description': '2019.5.21莫失己道，勿忘初心 2023.5.11启航，重生，对未来充满期待', 'followers_count': 2534, 'friends_count': 511, 'statuses_count': 7081, 'gender': 'f', 'location': '天津 南开区', 'mbrank': 6, 'mbtype': 2, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（祖国反黑站超话）'}",1702449536,
2022-10-19 12:18:04,4826258196400027,2,来自福建,来了,"{'_id': '6004474456', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1006.1006.1024/006yma6cly8fx4880waekj30ry0rywkk.jpg?KID=imgbed,tva&Expires=1702460340&ssig=akRubNuGxN', 'nick_name': '就在云南下', 'verified': False, 'description': '🐛 ，', 'followers_count': 114, 'friends_count': 200, 'statuses_count': 4, 'gender': 'm', 'location': '福建 漳州', 'mbrank': 0, 'mbtype': 0}",1702449536,
2022-10-19 12:42:38,4826264379331744,1,来自安徽,五周年快乐哦，时间过得真快，我们一路同行啊！,"{'_id': '5886482964', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006qn57Cly8h6f5xkbsz4j30u00u0gnu.jpg?KID=imgbed,tva&Expires=1702460340&ssig=85oKtkA2kp', 'nick_name': '江湖人沫小沫', 'verified': False, 'description': '爱生活，爱自己', 'followers_count': 69, 'friends_count': 762, 'statuses_count': 2365, 'gender': 'f', 'location': '其他', 'mbrank': 2, 'mbtype': 2}",1702449536,
2022-10-20 07:31:00,4826548341310230,1,来自浙江,都五年了，好快,"{'_id': '5337390118', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/005Pd8Zoly8hay3ggh3adj30u00u0jx1.jpg?KID=imgbed,tva&Expires=1702460340&ssig=wxKH5Detxd', 'nick_name': 'Aloys_祥子', 'verified': True, 'description': '', 'followers_count': 3232, 'friends_count': 923, 'statuses_count': 21251, 'gender': 'f', 'location': '浙江 金华', 'mbrank': 7, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '娱乐博主 超话粉丝大咖（陈坤超话）'}",1702449536,
2022-10-19 23:08:27,4826421870200590,1,来自云南,5年不容易啊[心][鲜花]成就感满满,"{'_id': '3216204943', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/bfb3648fly8h95qhag6ofj20u00u077g.jpg?KID=imgbed,tva&Expires=1702460340&ssig=yLdnMWWekr', 'nick_name': '逆风飞扬ick', 'verified': True, 'description': '真正的力量💕源于无声的行走', 'followers_count': 64, 'friends_count': 373, 'statuses_count': 2288, 'gender': 'f', 'location': '云南 红河', 'mbrank': 6, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}",1702449536,
2022-10-19 21:57:33,4826404028679537,1,来自江苏,[good],"{'_id': '2727299223', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1242.1242.1024/a28f4897ly8fs5r376tc8j20yi0yiq8c.jpg?KID=imgbed,tva&Expires=1702460340&ssig=8yarnFpVeQ', 'nick_name': 'AIIi_咚咚519520', 'verified': False, 'description': '如果你想要什么，那就勇敢地去追求，不要管别人是怎么想的，因为这就是实现梦想的方式。', 'followers_count': 421, 'friends_count': 300, 'statuses_count': 1091, 'gender': 'f', 'location': '江苏 苏州', 'mbrank': 7, 'mbtype': 12}",1702449536,
2022-10-19 17:42:19,4826339796062703,1,来自山东,时间好快,"{'_id': '1836201431', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/6d7235d7ly8h8y3owiigxj20u00u0q3v.jpg?KID=imgbed,tva&Expires=1702460340&ssig=8E9EDyixeP', 'nick_name': '春日花画', 'verified': False, 'description': '', 'followers_count': 80, 'friends_count': 352, 'statuses_count': 1549, 'gender': 'f', 'location': '其他', 'mbrank': 6, 'mbtype': 12}",1702449536,
2022-10-19 14:56:33,4826298080039548,1,来自上海,祝福五周年快乐[鲜花][鲜花][鲜花],"{'_id': '6274987711', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.661.661.1024/006QFcXdly8h1e87t2zj3j30id0iddgx.jpg?KID=imgbed,tva&Expires=1702460340&ssig=kIZeLNNWS9', 'nick_name': '感恩遇见你天使godfrey', 'verified': False, 'description': '', 'followers_count': 591, 'friends_count': 1854, 'statuses_count': 7016, 'gender': 'f', 'location': '浙江', 'mbrank': 6, 'mbtype': 12}",1702449536,
2022-10-19 14:23:11,4826289682257093,1,来自湖南,[送花花][抱一抱][送花花],"{'_id': '2562138844', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.1058.1058.1024/98b722dcly8h3y9iyz6jxj20te0teq5f.jpg?KID=imgbed,tva&Expires=1702460340&ssig=GcuqAx5zUH', 'nick_name': '一颗叮咚', 'verified': False, 'description': '', 'followers_count': 4340, 'friends_count': 72, 'statuses_count': 557, 'gender': 'm', 'location': '其他', 'mbrank': 6, 'mbtype': 2}",1702449536,
2022-10-19 14:19:46,4826288823472429,1,来自广东,335位毕业了，期待更出色将来，加油啊！,"{'_id': '6834187520', 'avatar_hd': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.1024/007svymYly8gecq49qih4j30e80e8t92.jpg?KID=imgbed,tva&Expires=1702460340&ssig=xpzzjbCnbx', 'nick_name': '涝泥沙', 'verified': True, 'description': '走不出绝情谷', 'followers_count': 669, 'friends_count': 566, 'statuses_count': 16069, 'gender': 'f', 'location': '广东', 'mbrank': 7, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}",1702449536,
2022-10-19 14:17:33,4826288264582852,1,来自广东,五周年庆贺[赞][赞],"{'_id': '6834187520', 'avatar_hd': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.1024/007svymYly8gecq49qih4j30e80e8t92.jpg?KID=imgbed,tva&Expires=1702460340&ssig=xpzzjbCnbx', 'nick_name': '涝泥沙', 'verified': True, 'description': '走不出绝情谷', 'followers_count': 669, 'friends_count': 566, 'statuses_count': 16069, 'gender': 'f', 'location': '广东', 'mbrank': 7, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}",1702449536,
2022-10-19 14:00:20,4826283936317593,1,来自广东,哇，原来已经五年了？[笑cry],"{'_id': '7214834709', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.333.333.1024/007SgI5Lly8h5y9vlrpq0j30990990tj.jpg?KID=imgbed,tva&Expires=1702460340&ssig=gepOvZOWbr', 'nick_name': '楚王细腰', 'verified': False, 'description': '我爱吃萝卜', 'followers_count': 570, 'friends_count': 536, 'statuses_count': 5305, 'gender': 'm', 'location': '广东', 'mbrank': 5, 'mbtype': 2}",1702449536,
2022-10-19 13:52:33,4826281974173549,1,来自山东,时间过得好快,"{'_id': '3895403958', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.677.677.1024/e82f25b6ly8h2pbpl1of9j20it0itgmi.jpg?KID=imgbed,tva&Expires=1702460340&ssig=rVDWK5eEHp', 'nick_name': '用户凌无晨', 'verified': False, 'description': '和谐', 'followers_count': 29, 'friends_count': 240, 'statuses_count': 3707, 'gender': 'f', 'location': '北京 海淀区', 'mbrank': 7, 'mbtype': 12}",1702449536,
2022-10-19 13:44:27,4826279939933721,1,来自上海,[耶][耶],"{'_id': '6891897796', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/007wpHrSly8hki7d0ezsyj30u00u0gog.jpg?KID=imgbed,tva&Expires=1702460340&ssig=hQGPRLP4ny', 'nick_name': 'Distantpeople', 'verified': True, 'description': '💙\U0001fa75💙', 'followers_count': 2283, 'friends_count': 227, 'statuses_count': 3198, 'gender': 'f', 'location': '北京', 'mbrank': 7, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '娱乐博主'}",1702449536,
2022-10-19 13:41:29,4826279188108038,1,来自河南,五周年快乐呀，请坤哥哥继续保持这份热爱，奔赴下一场山海,"{'_id': '2380967841', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.888.888.1024/002B8iv7ly8gv647ipgxvj60oo0oojtk02.jpg?KID=imgbed,tva&Expires=1702460340&ssig=aXu3LPvKhO', 'nick_name': '流年执念的二瓜娇', 'verified': False, 'description': '蓝桉已遇释怀鸟，不爱万物唯爱你。', 'followers_count': 250, 'friends_count': 1915, 'statuses_count': 28140, 'gender': 'f', 'location': '河南', 'mbrank': 6, 'mbtype': 12}",1702449536,
2022-10-19 12:43:06,4826264500437504,0,来自河南,五周年快乐[哇],"{'_id': '7630472856', 'avatar_hd': 'https://tvax1.sinaimg.cn/crop.0.0.798.798.1024/008koGyQly8hkehxfph40j30m60m6q4l.jpg?KID=imgbed,tva&Expires=1702460345&ssig=UMSV0HP12N', 'nick_name': '小猫伤痛Szi', 'verified': False, 'description': '1807 forever', 'followers_count': 23, 'friends_count': 401, 'statuses_count': 12079, 'gender': 'f', 'location': '河南', 'mbrank': 4, 'mbtype': 11}",1702449540,"{'_id': 4826264379331744, 'text': '五周年快乐哦，时间过得真快，我们一路同行啊！', 'user': {'_id': '5886482964', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006qn57Cly8h6f5xkbsz4j30u00u0gnu.jpg?KID=imgbed,tva&Expires=1702460345&ssig=fJUUV0YQD0', 'nick_name': '江湖人沫小沫', 'verified': False, 'description': '爱生活，爱自己', 'followers_count': 69, 'friends_count': 762, 'statuses_count': 2365, 'gender': 'f', 'location': '其他', 'mbrank': 2, 'mbtype': 2, 'credit_score': 80, 'created_at': '2016-03-21 13:02:07'}}"
2022-10-19 13:41:03,4826279080103067,1,来自辽宁,五周岁快乐 一直与哥同行,"{'_id': '7276663138', 'avatar_hd': 'https://tvax1.sinaimg.cn/crop.0.0.942.942.1024/007Ws8uuly8hkjpsf8zrgj30q60q6tct.jpg?KID=imgbed,tva&Expires=1702460347&ssig=n36wuIJeqZ', 'nick_name': '快乐的李茁壮', 'verified': False, 'description': '我一点也不快乐', 'followers_count': 30, 'friends_count': 969, 'statuses_count': 17226, 'gender': 'f', 'location': '其他', 'mbrank': 5, 'mbtype': 11}",1702449542,
2022-10-19 13:14:27,4826272389923394,2,来自江苏,五周年快乐[赢牛奶],"{'_id': '1111327232', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.1024/423d8200ly8g06fkau6cbj20ro0rot9c.jpg?KID=imgbed,tva&Expires=1702460347&ssig=JRSD0URoVS', 'nick_name': '奕晟jackie', 'verified': False, 'description': '心怀有梦，逐梦出发～ing', 'followers_count': 245, 'friends_count': 864, 'statuses_count': 5073, 'gender': 'f', 'location': '江苏 苏州', 'mbrank': 7, 'mbtype': 12}",1702449542,
2022-10-19 13:06:00,4826270258435345,2,来自贵州,[good]祝越来越好,"{'_id': '3194063832', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/003u9XUAly8gv4ys5ni18j60u00u075t02.jpg?KID=imgbed,tva&Expires=1702460347&ssig=XiAdihJ3%2BN', 'nick_name': 'PAWO-达尔文', 'verified': True, 'description': '自律       ˙Ꙫ˙', 'followers_count': 681, 'friends_count': 708, 'statuses_count': 2360, 'gender': 'f', 'location': '北京', 'mbrank': 6, 'mbtype': 11, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}",1702449542,
2022-10-19 12:44:58,4826264965484327,3,来自湖北,五年太短，以后继续同行[抱一抱],"{'_id': '6928174299', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/007yRUCLly8hg7v61pt2qj30u00u0wg8.jpg?KID=imgbed,tva&Expires=1702460347&ssig=bbIXDyh37j', 'nick_name': '到期不續o', 'verified': False, 'description': '看美女延年益寿！', 'followers_count': 362, 'friends_count': 656, 'statuses_count': 22171, 'gender': 'f', 'location': '其他', 'mbrank': 6, 'mbtype': 12}",1702449542,
2022-10-19 12:43:30,4826264600313963,1,来自安徽,即将步入下一个五年！一起同行…,"{'_id': '3819686195', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/e3abc933ly8h5hrjkaoi1j20e80e8t8z.jpg?KID=imgbed,tva&Expires=1702460347&ssig=pfU9UviwGL', 'nick_name': '蓝天下的星光5', 'verified': True, 'description': '大大咧咧的女生，爱笑爱疯狂', 'followers_count': 206, 'friends_count': 1306, 'statuses_count': 3397, 'gender': 'f', 'location': '其他', 'mbrank': 4, 'mbtype': 11, 'verified_type': 0, 'verified_reason': '超话主持人（爱笑最好命超话）'}",1702449542,
2022-10-19 12:42:58,4826264462169738,1,来自山东,和坤哥一起同行呀[心][心][心],"{'_id': '7426977483', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.828.828.1024/0086CQ7ply8gde6rhup67j30n00n0q4q.jpg?KID=imgbed,tva&Expires=1702460347&ssig=%2Fw3jgq8QDQ', 'nick_name': '依诺意林', 'verified': False, 'description': '', 'followers_count': 37, 'friends_count': 4259, 'statuses_count': 28191, 'gender': 'm', 'location': '其他', 'mbrank': 5, 'mbtype': 2}",1702449542,
2022-10-19 12:42:56,4826264454300571,1,来自湖南,五周年快乐[心][心]一直一起走下去,"{'_id': '7187767704', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.719.719.1024/007Qr8Jaly8h2rnkz91guj30jz0jz0uw.jpg?KID=imgbed,tva&Expires=1702460347&ssig=CdZ49TEUF%2F', 'nick_name': '小新小白19', 'verified': False, 'description': '嘿嘿😁', 'followers_count': 8, 'friends_count': 774, 'statuses_count': 5644, 'gender': 'f', 'location': '湖南', 'mbrank': 3, 'mbtype': 2}",1702449542,
2022-10-19 12:42:19,4826264298329290,1,来自浙江,感恩遇见！[心]五周岁生日快乐,"{'_id': '6858137554', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/007u82RQly8hdsb4sv9ozj30e80e8q3g.jpg?KID=imgbed,tva&Expires=1702460347&ssig=uSVFuXtxlW', 'nick_name': '小羊蛋糕a', 'verified': False, 'description': '祝你早安午安晚安', 'followers_count': 44, 'friends_count': 1064, 'statuses_count': 14095, 'gender': 'f', 'location': '其他', 'mbrank': 6, 'mbtype': 11}",1702449542,
2022-10-19 12:42:09,4826264257171058,1,来自辽宁,五周年生日快乐 我们会一直追随 一路同行,"{'_id': '6641231390', 'avatar_hd': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.1024/007frVFkly8hek6n9kevpj30u00u0mzq.jpg?KID=imgbed,tva&Expires=1702460347&ssig=inv95cuS8o', 'nick_name': '来一块儿锅包肉', 'verified': True, 'description': '不认识的别瞎关注 管好自己的手', 'followers_count': 3853, 'friends_count': 4546, 'statuses_count': 104359, 'gender': 'f', 'location': '四川 成都', 'mbrank': 6, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（每日一善超话）'}",1702449542,
2022-10-19 19:00:14,4826359404957676,4,来自山东,要继续加油哦！[抱一抱][抱一抱][抱一抱]//@陈坤:#山下学堂五周年# 五年， 感谢同行。,"{'_id': '1799242125', 'avatar_hd': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.1024/6b3e418dly8hgdrbrkmodj20u00u0djh.jpg?KID=imgbed,tva&Expires=1702460347&ssig=9MWQZa2ZYs', 'nick_name': 'D_DO', 'verified': False, 'description': '宁共生死，不别离', 'followers_count': 1622, 'friends_count': 896, 'statuses_count': 6875, 'gender': 'f', 'location': '山东 济南', 'mbrank': 3, 'mbtype': 12}",1702449542,
2022-10-19 13:48:59,4826281075545095,1,来自安徽,时间过得真快[哇],"{'_id': '7672877557', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.1024.1024.1024/008ngBXDly8h5whgitdgnj30sg0sgwff.jpg?KID=imgbed,tva&Expires=1702460347&ssig=XczJHB7l54', 'nick_name': '剑名龙吟', 'verified': False, 'description': '', 'followers_count': 6, 'friends_count': 220, 'statuses_count': 9, 'gender': 'f', 'location': '其他', 'mbrank': 0, 'mbtype': 0}",1702449542,
2022-10-25 09:37:15,4828392053277871,0,来自河北,[羞嗒嗒],"{'_id': '5465371009', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.1024/005XS8Fjly8ha76gf9lxlj30u00u176g.jpg?KID=imgbed,tva&Expires=1702460347&ssig=goA4Omahze', 'nick_name': 'Mzyndk64157', 'verified': False, 'description': '💚爱好听歌。镇魂防搜。选择性互关', 'followers_count': 12390, 'friends_count': 20000, 'statuses_count': 5512, 'gender': 'f', 'location': '河北', 'mbrank': 1, 'mbtype': 12}",1702449542,
2022-10-24 16:23:26,4828131884534855,0,来自广东,周一好[鲜花],"{'_id': '5647517571', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.1024/006acpj5ly8gz2ci5zxiuj30e80e8dg0.jpg?KID=imgbed,tva&Expires=1702460347&ssig=nVNkgE3UcC', 'nick_name': '隐藏的珍宝CK', 'verified': True, 'description': '我为陈坤来微博。', 'followers_count': 186, 'friends_count': 229, 'statuses_count': 1651, 'gender': 'f', 'location': '广东', 'mbrank': 6, 'mbtype': 12, 'verified_type': 0, 'verified_reason': '超话粉丝大咖（陈坤超话）'}",1702449542,
2022-10-24 13:29:43,4828088166256725,0,来自上海,陈坤你啥时候发微博 我想多看几眼我金闪闪的铁粉标志[悲伤],"{'_id': '5262329664', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.449.449.1024/005K8ckUly8ha0t4asi8tj30ch0cht8z.jpg?KID=imgbed,tva&Expires=1702460347&ssig=oi%2B9RSrrpc', 'nick_name': '闭关修炼的我要当真', 'verified': False, 'description': '我与我周旋久，宁做我', 'followers_count': 247, 'friends_count': 557, 'statuses_count': 4271, 'gender': 'f', 'location': '其他', 'mbrank': 5, 'mbtype': 12}",1702449542,
2022-10-24 00:35:36,4827893354726931,0,来自云南,[月亮],"{'_id': '5818914533', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.809.809.1024/006lNzudly8h61vp1azvsj30mh0mhabc.jpg?KID=imgbed,tva&Expires=1702460347&ssig=sz6kD7W18P', 'nick_name': '贾思婷的困困猫', 'verified': False, 'description': '喜欢困宝和比宝我们就是好朋友👬', 'followers_count': 26, 'friends_count': 92, 'statuses_count': 370, 'gender': 'f', 'location': '云南 昆明', 'mbrank': 4, 'mbtype': 11}",1702449542,
2022-10-22 10:59:00,4827325465887774,0,来自山西,坤哥，你的电视剧长盛林歌太好看了,"{'_id': '6366417021', 'avatar_hd': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.1024/006WQPTvly8hj3smcvxwjj30u00u0gq0.jpg?KID=imgbed,tva&Expires=1702460347&ssig=kyODJAAWTo', 'nick_name': 'Cause_789', 'verified': False, 'description': '人呢？', 'followers_count': 38, 'friends_count': 4730, 'statuses_count': 543, 'gender': 'f', 'location': '山西 大同', 'mbrank': 1, 'mbtype': 2}",1702449542,
2022-10-21 19:55:01,4827097967889045,0,来自四川,[打call],"{'_id': '2510971435', 'avatar_hd': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.1024/002JVMnhly8gtle30tms1j60ro0rota202.jpg?KID=imgbed,tva&Expires=1702460347&ssig=gX9cL9f3Eu', 'nick_name': '一个人独家的记忆', 'verified': False, 'description': '愿时光不负所望', 'followers_count': 81, 'friends_count': 44, 'statuses_count': 252, 'gender': 'f', 'location': '四川 绵阳', 'mbrank': 1, 'mbtype': 2}",1702449542,
